bucket_name,bucket_label,sku_count,weight_sum,actual_total,pred_total,signed_bias,bias_ratio,segment_wrmsse,mean_rmsse,mean_weighted_rmsse,family_name,model,fold
recency,15-56,2054,0.12144052945869338,7525.0,0.0,-7525.0,0.0,0.05465756905897018,0.6170795445869734,2.661030626045286e-05,recency,zero,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,0.0,-7525.0,0.0,0.05465756905897018,0.6170795445869734,2.661030626045286e-05,recency,recent14_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,2654.4,-4870.6,0.35274418604651164,0.055260581075511135,0.6405782429171147,2.6903885625857416e-05,recency,recent14_18_21_w20_45_35_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,3375.9999999999995,-4149.0,0.44863787375415276,0.05547612591361051,0.6478977163571451,2.7008824690170645e-05,recency,recent18_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,3243.428571428571,-4281.571428571429,0.43102040816326526,0.05554031166178568,0.646760223183737,2.7040073837286114e-05,recency,recent21_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,3572.6857142857143,-3952.3142857142852,0.47477551020408165,0.05557907421256829,0.6508226099062776,2.7058945575739186e-05,recency,recent18_21_28_w35_50_15_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,4186.285714285714,-3338.7142857142853,0.5563170384432842,0.055900598227445954,0.660430871249349,2.7215481123391408e-05,recency,recent21_28_w50_50_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,5129.142857142859,-2395.8571428571418,0.6816136687233035,0.056452460172055095,0.6763704298578723,2.7484157824759053e-05,recency,recent28_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,5265.6,-2259.3999999999996,0.6997475083056479,0.05676503805990035,0.6707280178755762,2.763633790647534e-05,recency,recent21_28_56_w35_45_20_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,5653.285714285716,-1871.7142857142849,0.7512672045562413,0.05707539066142372,0.6753718780292874,2.7787434596603564e-05,recency,recent21_28_56_w25_50_25_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,9111.428571428574,1586.4285714285734,1.210821072615093,0.06113756729616064,0.7099604821994474,2.9765125265900995e-05,recency,recent56_sunday0,recent_2025
recency,15-56,2054,0.12144052945869338,7525.0,11157.285714285714,3632.2857142857138,1.4826957759848125,0.06285365400683451,0.6983154788285098,3.060061051939363e-05,recency,recent84_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,zero,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent14_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent18_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent21_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent28_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent56_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent14_18_21_w20_45_35_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent18_21_28_w35_50_15_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent21_28_w50_50_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent21_28_56_w25_50_25_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,0.0,-4815.0,0.0,0.0354111626686619,0.40719540353360406,1.033600778419787e-05,recency,recent21_28_56_w35_45_20_sunday0,recent_2025
recency,57-180,3426,0.1297441614562012,4815.0,1828.1428571428573,-2986.857142857143,0.3796766058448302,0.036572381534617775,0.41965977385108694,1.0674950827384056e-05,recency,recent84_sunday0,recent_2025
recency,<=14,2177,0.5541043883145218,57524.0,59444.57142857143,1920.5714285714237,1.0333873066645474,0.45976908143660944,1.1246982288534344,0.0002111938821481899,recency,recent28_sunday0,recent_2025
recency,<=14,2177,0.5541043883145218,57524.0,58887.642857142855,1363.6428571428537,1.023705633425055,0.46002610529209803,1.1180501221692436,0.00021131194547179514,recency,recent21_28_56_w25_50_25_sunday0,recent_2025
