fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13480,10532,0.0,0.011527377521613832,0.0,0.0,0.0,0.0,0.0,4,56,-213520.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13478,10532,0.0,0.008645533141210375,0.0,0.0,0.0,0.0,0.0,3,288,-1188523.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13508,9114,1.8768889673465204e-06,0.1786743515850144,0.0,0.0,0.0,0.0,0.0,6,380,252415.0,252415.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13477,10532,0.0,0.008645533141210375,0.0,0.0,0.0,0.0,0.0,3,288,-1190874.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13452,5292,1.3426215904140806e-05,0.04178674351585014,0.0,0.0,0.0,0.0,0.0,17,296,1805636.0,1805636.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13454,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,-121713.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13457,6647,7.328033705697114e-06,0.04755043227665706,0.0,0.0,0.0,0.0,0.0,16,154,985516.81,985516.81,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13458,10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14932,10532,0.0,0.001440922190201729,0.0,0.0,0.0,0.0,0.0,1,784,-34211.0,0.0,0
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-13461,10532,0.0,0.0,4.0,0.0,-4.0,4225.771273642583,0.0,0,9999,0.0,0.0,1
seasonal_2024,recent21_28_56_w35_45_20_sunday0,SKU-14930,10532,0.0,0.6657060518731989,17.0,4.000000000000003,-12.999999999999996,0.9894894456324103,0.0,53,10,-3645155.0,0.0,0
