fold,model,ItemCode,profit_rank,weight,scale,actual_total,pred_total,signed_bias,rmsse,weighted_rmsse,active_days,days_since_last_sale,total_profit,positive_profit,zero_scale_flag
recent_2025,recent21_sunday0,SKU-06150,3534,3.1224856765937585e-05,0.30288744843842075,0.0,0.0,0.0,0.0,0.0,17,248,5214573.96,5214573.96,0
recent_2025,recent21_sunday0,SKU-06151,947,0.00017229822166506755,1.4342958161461403,0.0,0.0,0.0,0.0,0.0,78,27,28773929.27,28773929.27,0
recent_2025,recent21_sunday0,SKU-06152,13798,0.0,0.0,1.0,0.0,-1.0,1336.306209562122,0.0,0,9999,0.0,0.0,1
recent_2025,recent21_sunday0,SKU-06153,13798,0.0,0.002357100766057749,4.0,0.0,-4.0,11.009735951160941,0.0,1,580,0.0,0.0,0
recent_2025,recent21_sunday0,SKU-06154,3308,3.46298640412237e-05,0.30170889805539186,0.0,0.0,0.0,0.0,0.0,13,132,5783212.67,5783212.67,0
recent_2025,recent21_sunday0,SKU-06160,8134,5.084534576617586e-06,0.032999410724808484,0.0,0.0,0.0,0.0,0.0,7,209,849121.0,849121.0,0
recent_2025,recent21_sunday0,SKU-06163,8599,4.228492703963263e-06,0.04242781378903948,0.0,0.0,0.0,0.0,0.0,4,406,706161.38,706161.38,0
recent_2025,recent21_sunday0,SKU-06164,3350,3.402851841629821e-05,0.3547436652916912,0.0,0.0,0.0,0.0,0.0,30,36,5682787.51,5682787.51,0
recent_2025,recent21_sunday0,SKU-06165,13798,0.0,0.0,2.0,0.0,-2.0,2672.612419124244,0.0,0,9999,0.0,0.0,1
recent_2025,recent21_sunday0,SKU-06166,6029,1.1172379840790237e-05,0.038892162639952856,0.0,0.0,0.0,0.0,0.0,7,139,1865795.62,1865795.62,0
recent_2025,recent21_sunday0,SKU-06167,9477,3.0310868800230197e-06,0.01885680612846199,0.0,0.0,0.0,0.0,0.0,1,247,506193.73,506193.73,0
recent_2025,recent21_sunday0,SKU-06168,7522,6.427804131803353e-06,0.02357100766057749,0.0,0.0,0.0,0.0,0.0,5,81,1073448.0,1073448.0,0
recent_2025,recent21_sunday0,SKU-06135,11859,9.608820114455665e-07,0.0011785503830288745,0.0,0.0,0.0,0.0,0.0,1,371,160468.0,160468.0,0
recent_2025,recent21_sunday0,SKU-06134,9273,3.2715664835439525e-06,0.002357100766057749,0.0,0.0,0.0,0.0,0.0,2,367,546354.0,546354.0,0
recent_2025,recent21_sunday0,SKU-06133,2798,4.4868586781052693e-05,0.03771361225692398,0.0,0.0,0.0,0.0,0.0,31,60,7493086.87,7493086.87,0
