bucket_name,bucket_label,sku_count,weight_sum,actual_total,pred_total,signed_bias,bias_ratio,segment_wrmsse,mean_rmsse,mean_weighted_rmsse,family_name,model,fold
profit_rank,rank_001_100,100,0.3978700913579021,24152.0,0.0,-24152.0,0.0,0.37371751412909754,0.5010673750737782,0.0037371751412909756,profit_rank,zero,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,0.0,-5960.0,0.0,0.04603954184360956,0.4299450474038817,4.603954184360956e-05,profit_rank,zero,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6345.3,385.30000000000024,1.0646476510067115,0.0472985310493306,0.44277704310611876,4.72985310493306e-05,profit_rank,recent21_28_56_w35_45_20_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6381.053571428572,421.0535714285722,1.0706465723873442,0.047301516243772296,0.442799993287343,4.73015162437723e-05,profit_rank,recent21_28_56_w25_50_25_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6191.999999999998,231.9999999999995,1.038926174496644,0.04732099102943657,0.4429782318006355,4.732099102943657e-05,profit_rank,recent28_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6198.857142857145,238.85714285714434,1.0400767018216686,0.04732365454663664,0.4430085803308105,4.732365454663664e-05,profit_rank,recent21_28_w50_50_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6205.714285714288,245.71428571428729,1.0412272291466926,0.047459545130035155,0.44434651385255963,4.7459545130035155e-05,profit_rank,recent21_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6482.590476190477,522.5904761904765,1.0876829658037712,0.04754844354245021,0.4450968402673827,4.754844354245021e-05,profit_rank,recent18_21_28_w35_50_15_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6934.500000000002,974.5000000000002,1.1635067114093962,0.04766646590057929,0.4460523991730046,4.766646590057929e-05,profit_rank,recent56_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6562.285714285716,602.2857142857149,1.1010546500479388,0.04777735226425921,0.4471171907482851,4.7777352264259205e-05,profit_rank,recent14_18_21_w20_45_35_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,8018.714285714287,2058.7142857142862,1.3454218600191756,0.047850775595127265,0.4477746359497037,4.7850775595127264e-05,profit_rank,recent84_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,7002.666666666666,1042.6666666666663,1.1749440715883668,0.047914819973061545,0.44845466701795955,4.7914819973061546e-05,profit_rank,recent18_sunday0,recent_2025
profit_rank,rank_1001_2000,1000,0.10526361121082217,5960.0,6195.428571428573,235.4285714285723,1.0395014381591565,0.04833096700523495,0.451792744655172,4.8330967005234946e-05,profit_rank,recent14_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,13705.714285714288,-6410.285714285714,0.6813339772178508,0.13104625172842307,0.5591174207799522,0.0003276156293210577,profit_rank,recent28_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,13923.714285714286,-6192.285714285714,0.6921711217793938,0.13112404419628176,0.5597538196263222,0.0003278101104907044,profit_rank,recent21_28_w50_50_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,13880.257142857143,-6235.742857142857,0.6900107945345567,0.13115976283797456,0.5597863367534637,0.0003278994070949364,profit_rank,recent21_28_56_w35_45_20_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,13842.142857142855,-6273.857142857146,0.6881160696531544,0.13118535583274354,0.5598360025397979,0.00032796338958185887,profit_rank,recent21_28_56_w25_50_25_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,14141.714285714284,-5974.285714285714,0.7030082663409368,0.1314527352163229,0.561453583912897,0.00032863183804080723,profit_rank,recent21_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,14607.24761904762,-5508.75238095238,0.7261507068526357,0.13151526631608748,0.5616240928864258,0.0003287881657902187,profit_rank,recent18_21_28_w35_50_15_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,15198.971428571429,-4917.028571428573,0.7555662869641792,0.13186700782199856,0.563421660714186,0.0003296675195549964,profit_rank,recent14_18_21_w20_45_35_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,15658.66666666667,-4457.333333333333,0.7784185059985419,0.13220277425812027,0.564749993406268,0.00033050693564530065,profit_rank,recent18_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,13815.428571428569,-6300.5714285714275,0.6867880578359797,0.13264199750823055,0.5658657522947206,0.0003316049937705764,profit_rank,recent56_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,16014.857142857145,-4101.142857142855,0.7961253302275375,0.1327171416611711,0.5679508727680695,0.0003317928541529278,profit_rank,recent14_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,14145.142857142855,-5970.857142857143,0.7031787063602533,0.13364853107299823,0.5691258528747403,0.0003341213276824956,profit_rank,recent84_sunday0,recent_2025
profit_rank,rank_101_500,400,0.23590526527043743,20116.0,0.0,-20116.0,0.0,0.13390119441040144,0.5675960961379827,0.0003347529860260036,profit_rank,zero,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,0.0,-14318.0,0.0,0.054337331712566744,89.3644833300258,3.889016011492037e-06,profit_rank,zero,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,13577.303571428572,-740.6964285714275,0.9482681639494742,0.05751483318615107,89.38854478751222,4.116435240921204e-06,profit_rank,recent21_28_56_w25_50_25_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,13594.757142857143,-723.2428571428561,0.9494871590206134,0.057536500344178565,89.38880657328748,4.1179859965773375e-06,profit_rank,recent21_28_56_w35_45_20_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,13474.285714285717,-843.7142857142834,0.9410731746253469,0.05754471949708977,89.38970176262443,4.118574255445876e-06,profit_rank,recent28_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,13601.142857142859,-716.8571428571404,0.9499331510785626,0.05761548678704431,89.38988701325758,4.123639191743796e-06,profit_rank,recent21_28_w50_50_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,13632.642857142859,-685.3571428571408,0.9521331790154253,0.05766578146111538,89.38635654147716,4.127238867815301e-06,profit_rank,recent56_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,13728.000000000002,-589.9999999999977,0.9587931275317783,0.05779374315338943,89.390578069442,4.136397305567523e-06,profit_rank,recent21_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,14483.857142857145,165.8571428571434,1.011583820565522,0.05779664310200421,89.38441804720979,4.136604859862884e-06,profit_rank,recent84_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,14296.609523809526,-21.390476190474956,0.9985060430094654,0.05794881100700622,89.39192703562401,4.1474957777702705e-06,profit_rank,recent18_21_28_w35_50_15_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,14588.914285714283,270.9142857142819,1.018921238002115,0.05813444534108989,89.39344628842288,4.160781945397215e-06,profit_rank,recent14_18_21_w20_45_35_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,14132.571428571431,-185.4285714285669,0.9870492686528447,0.05830844207345891,89.39553130599971,4.173235189912604e-06,profit_rank,recent14_sunday0,recent_2025
profit_rank,rank_2001_plus,13972,0.14686453276546474,14318.0,15461.333333333332,1143.3333333333326,1.0798528658564976,0.058472557747600816,89.39539936690312,4.1849812301460645e-06,profit_rank,recent18_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,0.0,-8585.0,0.0,0.05758891744414874,0.4903381443293661,0.00011517783488829748,profit_rank,zero,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6238.142857142857,-2346.8571428571427,0.7266328313503619,0.058965055981123546,0.5020007741544757,0.0001179301119622471,profit_rank,recent21_28_56_w35_45_20_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6243.785714285715,-2341.2142857142853,0.7272901239703803,0.0589670991213932,0.5020588536655868,0.0001179341982427864,profit_rank,recent21_28_56_w25_50_25_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6209.428571428572,-2375.571428571429,0.7232881271320409,0.05902255020628307,0.5025074868319949,0.00011804510041256613,profit_rank,recent21_28_w50_50_sunday0,recent_2025
profit_rank,rank_501_1000,500,0.1140964993953735,8585.0,6197.142857142857,-2387.8571428571427,0.7218570596555454,0.05907427291622072,0.5032926296323738,0.00011814854583244144,profit_rank,recent28_sunday0,recent_2025
